x,y,height
444940.447,7417491.29,0.8540640127503273
642156.625,7423574.05,0.179616633116806
486899.366,7381539.69,2.724108770515009
539000.369,7413292.51,1.7576445518108663
480529.072,7413509.9,1.6160557932832464
478944.366,7421579.04,1.51876786486811
536655.72,7422539.36,2.2036512088442404
478758.49,7422493.17,1.598318145535147
644288.69,7415472.0,1.1485708748203127
644559.2,7414158.48,1.2396146180616414
617510.823,7380609.55,3.890551899797713
620316.921,7369674.89,2.2758127480159245
489119.47,7370472.18,2.6718524628532343
645331.407,7411559.98,1.3171022960428795
645532.535,7410526.74,1.4158085680634058
645181.568,7412302.46,1.3648485386639364
444128.028,7421489.08,0.8207462239917447
479160.811,7420476.19,1.6124056828034834
644076.214,7416317.31,1.201566489474005
490860.116,7362512.62,3.3263457902786
608763.383,7416544.82,3.3574082614810448
451613.806,7381530.64,0.9355413224332216
486535.115,7383475.75,2.5894996915711235
488212.466,7375375.26,3.0211682928906805
539196.409,7412509.55,1.7745385071516309
487282.603,7379481.98,2.9776836661340633
452921.94,7374440.32,1.1916327611813036
428915.33,7351321.37,1.7231939025070537
524241.6,7349544.37,1.162151683476879
524634.569,7351488.37,0.9286798136991935
428510.027,7349535.45,1.665862926191291
428289.645,7348516.4,1.7582808591423342
431067.777,7360754.76,1.6571103110100291
428725.126,7350505.83,1.5505944386294566
524437.276,7350464.37,0.9900058681578987
524819.123,7352395.73,0.9568316024312924
489102.352,7352539.32,0.919933131712759
429440.412,7353493.91,1.7128165082970368
489303.951,7353487.8,0.956146271744793
431934.712,7364373.87,1.5582414927469228
490920.986,7360512.26,3.090339353437832
491717.824,7357499.18,5.346244345811546
574675.465,7431538.55,0.9270617045814874
436750.828,7385485.62,1.3525884333545677
578788.274,7394183.13,1.7853335975941174
605216.948,7430429.78,-0.24998021318338826
605209.057,7430423.49,-0.24896592875211587
617548.837,7380710.17,3.964528988577073
493404.678,7348273.24,3.5614384284873215
600572.771,7377513.4,6.155446735803601
494224.026,7377645.99,2.939484775581688
433699.681,7372592.87,1.4239992972914142
529473.712,7376548.56,7.478492219393954
529656.621,7377593.25,6.430738063329542
624245.862,7378359.29,0.8979533375454511
527717.614,7367448.66,9.790921012572177
493242.235,7372550.11,1.1730382106482085
494426.943,7378509.6,2.036807873052846
623832.864,7377579.84,2.152330326956612
600373.643,7378462.25,10.302500219919844
474881.653,7397472.75,1.4850685733641138
603649.642,7397535.22,5.550299024918035
434467.578,7375498.11,1.3984977122016364
533335.296,7396550.38,0.2995788259368196
493632.995,7374514.79,1.4865186287317111
493438.897,7373521.21,1.1670353231727706
604099.101,7399205.42,5.193750152855066
432672.165,7367468.29,1.4748813437165385
474624.277,7396505.68,1.445115316844378
434350.345,7374413.49,1.401224332046006
531414.686,7386491.92,2.3714762746891713
472274.663,7385527.55,1.6068304740846746
471053.864,7379718.15,1.5908263967409044
496042.501,7386566.49,5.096316852839134
495829.447,7385447.95,2.3913727505661906
494667.339,7379471.16,2.325570547361544
530062.103,7379540.23,6.088036554142217
470968.014,7379365.12,1.6258008563913149
471624.812,7382499.61,1.6495304459680975
531220.827,7385534.51,2.278251519889388
436525.598,7384515.34,1.1620497928194504
468802.444,7369623.39,1.5873043504868354
433231.864,7370522.19,1.3901832646469572
492800.661,7370476.33,1.0285865195457136
527893.472,7368342.7,4.481421613736751
471989.077,7384273.22,1.6519470424586626
470756.949,7378486.36,1.6740796703378418
436269.394,7383339.51,1.2758681516690797
433483.312,7371575.78,1.3477949531737952
531600.813,7387506.34,2.079784795368198
472066.118,7384638.38,1.6128587255924778
439270.424,7396510.31,1.1939797361760878
533000.054,7394654.34,-0.10126592404195801
474204.262,7394528.64,1.63437039442057
473940.496,7393372.91,1.6453966867244447
491988.312,7366164.33,1.313825418078012
533162.057,7395495.54,0.39925735415726904
439076.708,7395638.28,1.06171854287537
474412.659,7395520.49,1.5629318372428975
475144.394,7398600.6,1.5265564951909176
439490.049,7397498.0,1.2585258427786377
439708.058,7398635.09,1.2044774459107004
533748.143,7398491.53,0.21916915006388085
447067.722,7430642.2,1.0104142140789458
474021.37,7393726.29,1.646119015247144
603708.716,7396531.55,4.498316934193654
603710.571,7395468.11,3.851195857436693
603561.402,7398443.01,4.864421934638731
602239.0,7388504.35,5.550322373002465
532059.744,7389660.6,1.5839570637517228
531802.811,7388510.85,2.127243921869924
532598.292,7392510.4,0.33576654600181766
603349.179,7393621.96,3.2491430530532295
524097.774,7348533.85,0.7472127240196532
488212.784,7348338.94,1.7279709530116827
469960.635,7374754.05,1.6499852561584438
572194.714,7416667.22,1.8590565019510172
536809.379,7414909.3,-0.402390131832239
447247.599,7431413.04,1.0437355127760404
505245.99,7431067.11,1.3168782416253038
527299.029,7366427.78,7.2423394738743365
530459.897,7381494.89,3.5053560663043206
481563.166,7428773.63,1.0180627881203166
502229.166,7416124.33,0.6157673217696717
445192.561,7422377.77,1.0828641213444103
628097.1,7404387.21,2.356044381069254
607966.32,7423685.34,-1.5298382276030424
607611.302,7421210.15,3.351470932826319
574549.892,7430614.77,0.8432673118565325
502296.021,7416774.84,0.5887823851154681
455431.228,7361013.02,1.0767976032949997
491936.481,7356427.39,3.021679643268322
456519.683,7355224.73,1.3068211384030906
434378.066,7374782.61,1.3982857942039735
493946.344,7376052.31,1.8301040468780854
529154.393,7374670.42,-1.6647823183905135
490919.005,7360549.77,3.1013182732525344
455456.486,7360986.38,1.1162039680567695
433946.747,7373187.32,1.4274786389962857
493316.347,7372906.78,1.5573799829687098
455320.453,7361645.86,1.6259541779069817
433957.816,7373208.82,1.4328930465754677
631856.307,7428993.59,1.2541141665227695
539560.52,7428645.15,0.9184581755489382
539443.165,7428352.32,0.8795275333519247
500425.246,7407174.6,3.48736252019235
538974.576,7426193.97,0.9309204102804478
477359.906,7409169.47,1.3778217067959964
501355.495,7412603.34,0.8980676714765856
500313.946,7406930.37,3.6331095177417003
476778.304,7406141.25,1.4296992091211422
606668.62,7416161.19,2.2450470641260702
606963.983,7416418.51,3.7310888569580607
537446.057,7417703.23,1.0085335196748937
606794.07,7416271.09,2.5951408983346775
443424.683,7414664.91,1.0566928516655019
443425.814,7414677.11,1.05569050820973
606796.106,7416270.65,2.5008428200690056
502234.892,7415931.43,0.7618611966773109
574772.091,7431982.69,0.8637927126404498
476090.881,7403533.61,1.4797702200375753
534849.334,7404551.51,0.6555943403443287
534742.528,7403611.69,0.5443072453027501
606811.062,7416284.37,2.5812721201555915
534240.075,7401055.11,0.1595747997323113
534849.399,7404552.06,0.6568305171344428
604395.399,7402023.5,5.7461900046444185
440725.279,7402694.64,1.1723534385845271
442944.486,7412533.01,1.0829057154159873
605826.248,7411006.14,2.0605360186651733
442944.486,7412533.01,1.0829057154159873
604456.618,7401847.98,5.441402351342676
443416.168,7414651.74,1.0602005305421627
475283.554,7399372.23,1.5583857259998712
532042.323,7389663.23,1.5724416913919312
532048.472,7389662.16,1.5753573214981822
625929.962,7390828.54,2.3073735191641203
625936.997,7390833.03,2.3054886138884454
473410.495,7390890.07,1.459796599070246
473644.464,7391886.63,1.5506600528038237
532030.92,7389663.64,1.5564095003216223
473665.604,7391883.56,1.5493815226536363
628092.88,7404384.15,2.1541920580741407
599176.309,7369728.61,7.559243266186687
454583.534,7365683.87,1.3049915188904353
537439.054,7417699.3,1.0393758574049872
603564.886,7394294.1,3.1510940367976508
603702.673,7396666.2,5.469618161552436
603724.009,7396401.85,3.6050553514227817
623860.302,7377607.78,1.993995958794627
532897.503,7394106.79,0.3204454536900879
603482.443,7394935.76,3.028589616080322
603700.667,7396691.89,4.807171117679296
475902.652,7402635.51,1.477118930395075
494259.762,7377819.79,2.8620534499246313
471263.24,7380677.57,1.649187155498237
602388.559,7388726.11,6.9062861660037065
600511.347,7377765.19,7.0413246157223135
475539.653,7400631.8,1.4729647371028607
534150.315,7400604.66,0.21145792746194206
603638.042,7397695.45,5.314177143280532
471678.608,7382768.29,1.7271709135565305
436181.5,7383059.56,1.2705909241536024
624267.213,7379920.16,2.6195111736086223
471259.0,7380661.16,1.649780418748731
471241.887,7380639.74,1.649695833596384
534849.334,7404551.51,0.6555943403443287
534848.767,7404555.56,0.6542602953018614
628094.056,7404386.41,2.354888102555636
534194.382,7400795.09,0.24671048462269035
603575.97,7398341.45,3.9076130977615064
475721.531,7401830.51,1.6081394623457896
476439.038,7405148.86,1.4562240175124799
604437.191,7401917.0,5.258009827069183
534883.755,7404633.94,0.6672158277797399
604427.154,7401939.17,5.2802070687902685
475169.365,7398718.24,1.515321659309379
603623.838,7398588.06,5.047625257258405
529188.823,7374668.46,-1.7277565207151242
623788.192,7377537.13,1.9039982645775853
457575.666,7349032.64,1.550169430275704
457737.857,7348779.07,1.505158988600218
456913.622,7352896.8,1.2157490684482153
437247.563,7387663.74,1.2402523180239808
431669.428,7363335.51,1.5139314567130677
600591.978,7377438.79,5.997707432542659
493940.233,7376052.54,1.8302179106357372
434049.086,7373353.5,1.4301198753192255
493946.344,7376052.31,1.8301040468780854
470411.178,7376910.85,1.4847809861312415
599140.545,7369652.57,11.698244859187119
491123.444,7362897.71,1.4769571896808351
432798.542,7368177.07,1.4107886442091984
433470.572,7371506.28,1.355059540651924
433626.204,7372335.99,1.4160524460942847
432952.584,7369081.62,1.3924284471222714
454762.041,7364712.22,1.2227780601023799
454765.63,7366063.02,1.157597729859073
433952.089,7373188.78,1.42793159869007
453506.251,7371344.53,1.1893549361268971
524519.638,7372744.96,0.3056109488338057
431674.878,7363335.22,1.514659017061888
490924.62,7361437.84,2.8556302162248697
452927.669,7374444.43,1.1859646365652066
431095.215,7360908.96,1.6041149543937085
490131.381,7357573.68,1.2911559485515451
490936.91,7361304.18,3.0364985855542828
431400.111,7362264.87,1.504835723165263
466683.557,7359687.73,2.7962619679168763
430632.606,7358743.71,1.5311674707912573
469951.765,7374781.39,1.6457423425130306
469940.866,7374713.8,2.4193821041017585
469947.265,7374749.25,1.6428781445951666
536356.727,7413468.23,0.8193545566133275
571090.889,7426582.47,1.027497045561138
472312.167,7359469.07,1.6706910394121102
571094.461,7426581.83,1.0232027167895832
537141.297,7421070.3,1.1206038479224356
538205.513,7421855.01,0.6370078245671735
538166.927,7416924.46,1.1432948787637234
545809.722,7382484.09,2.2120514553742305
573124.163,7422590.25,1.3887968941284834
573962.007,7427297.64,0.5019074122701694
537161.394,7420911.43,1.117990869706153
537158.457,7421093.28,1.124000861847898
537137.276,7421049.62,1.10106361337327
537136.942,7421025.39,1.1099603358010621
537139.834,7421003.85,1.1172108099618083
572114.255,7422143.38,1.604987348034966
572100.022,7422138.31,1.2601051387794033
470099.746,7375570.8,1.2768490361234337
538052.109,7417120.95,1.3218726505186382
538000.972,7417185.53,1.0370082193761636
538021.431,7417241.72,1.2811641810886538
538036.783,7417158.58,1.3199815243897013
538018.389,7417169.5,1.343273700199766
574512.034,7430223.92,0.9885971586807495
447002.821,7430371.1,1.0282019065506578
632102.684,7429760.38,1.2922534113902617
505246.506,7431074.25,1.5176391684895063
444298.878,7420821.19,0.8507521240034308
574382.613,7429254.25,0.8507126336803732
503916.853,7424195.64,0.9337627611272445
539449.135,7428353.77,0.8807618022826444
535857.319,7409413.15,0.7340256489322634
476679.356,7405849.85,1.4215926075196799
606889.532,7416353.15,3.116748915783904
501284.937,7411810.06,0.7267295949252203
629203.598,7411447.17,1.4964450446078053
631944.389,7429232.63,1.2618515043338459
490585.071,7359683.22,4.049441739510815
536177.013,7412631.92,0.6734768942108311
537239.461,7416467.59,0.6311640377624537
537435.281,7417759.09,1.0382806722065974
490591.748,7359682.78,4.048111326834018
503930.122,7424378.11,1.093405323618934
538960.916,7426007.68,0.9284146489763541
538885.046,7425311.53,1.1678213717980266
490551.487,7359686.67,4.0502728483221375
490602.119,7359681.81,4.026158206010966
490568.905,7359685.09,4.049878124742769
536971.387,7415425.4,0.17387243174896347
536179.98,7412618.0,0.7183681014121793
490919.787,7360541.2,3.100577659694512
490937.09,7361332.1,3.0155675870651635
489627.682,7354907.44,1.1038317307676238
430782.066,7359121.53,1.5246729927687401
490858.256,7362440.09,3.3715132505514536
491145.342,7362911.48,1.472953454663227
431669.846,7363337.36,1.5126434260630708
523951.554,7347982.04,0.8001090893966475
489577.389,7355089.91,1.0943373774364014
466686.464,7359688.46,2.7958579203042415
536810.639,7414925.5,-0.35349414864169626
464417.419,7348899.72,1.6268376660633168
464392.187,7349122.1,1.5837803267257808
642161.924,7423579.65,0.22122593214507405
429085.045,7352135.79,1.6985687907021443
429106.495,7352148.83,1.681267838710316
464609.637,7350123.52,1.6328119375352008
465230.342,7352937.05,1.6434963633964266
488444.6,7349801.17,1.7261306165319419
532020.426,7389656.65,1.5481708248192598
602558.249,7388979.83,6.223968056286749
625922.815,7390821.83,2.3606239603218526
473627.952,7391886.65,1.5506618306390052
438427.548,7392894.55,1.2526534870066834
473682.672,7391888.95,1.5426238571218496
626072.03,7390910.51,2.242187873239791
473410.677,7390831.34,1.4478944002303096
625996.752,7390864.5,2.302537176548014
481139.18,7410458.79,1.8736817858976655
645477.882,7410556.33,1.165426707494346
539471.89,7411555.28,2.059285382096831
446008.462,7411422.37,1.0489634207470326
645300.258,7412136.09,1.4204446534416755
445992.983,7411646.28,0.02850735602464116
645342.78,7411563.21,1.3160309696323407
542326.202,7398488.8,1.859740372628072
448227.036,7399511.38,1.639331264436645
577412.712,7399444.65,0.7031339539303744
446564.788,7408541.15,1.221509128080583
483322.231,7398510.89,1.9181154940089764
516792.685,7409431.92,2.8361130608349034
481331.001,7409471.43,1.9698606133616203
610671.274,7408491.36,1.5719681610390472
540498.281,7406447.28,2.0392493722567195
539638.722,7410606.55,2.1520814948149667
483605.599,7397571.57,2.013119349855877
446906.053,7406564.08,0.9942759347706775
481948.782,7406537.42,1.9433624465146933
575649.325,7407456.13,0.5531142675816786
489701.374,7368292.52,3.7238462328856436
620739.024,7367740.95,2.2940345147493617
518239.398,7400564.9,2.885318681276607
482206.347,7404606.37,2.052984299679654
611682.766,7404406.67,3.202633080663367
447278.339,7404456.63,1.0025866203608358
611198.136,7406527.44,2.7830941275508296
483184.556,7400434.27,2.069797932522077
486155.32,7385429.55,2.4842591067905553
643755.184,7417470.57,1.1178328178843562
643957.441,7416724.17,1.2702098828476251
641656.897,7425519.45,1.0780774716596777
641400.709,7426507.41,1.0993862165233406
641148.943,7427483.0,1.1591246293287112
573277.577,7417462.31,0.4232140318576608
642007.129,7424475.47,1.1410714081998286
643496.497,7418489.89,1.028490602196174
640346.397,7430490.79,1.101787317137915
643259.338,7419447.85,1.5763440942633886
640618.423,7429491.24,0.9892269549520265
640860.2,7428574.05,0.9124974752753648
543947.03,7390670.9,2.2746816495891635
484875.99,7391474.78,2.206126231655336
544008.291,7390447.61,2.2332224936017586
485537.234,7388447.81,2.656156897552624
484114.598,7395528.32,2.334866506522926
485127.405,7390454.43,2.5009131870437815
542539.88,7397493.94,1.9162530460592113
616649.171,7384512.12,6.716484310543929
450264.706,7388485.54,-1.5920901356414028
642209.088,7424128.29,-0.36262466147717
485711.146,7387493.85,2.6182627291260085
645976.702,7408542.73,1.6150438060745254
485903.58,7386530.32,2.4999380078583884
448907.696,7396371.24,1.0479828748070557
578798.74,7393547.17,1.3759880240168658
484328.205,7394514.36,2.31497312586649
572911.172,7418631.67,1.1771835988733848
479788.451,7416750.47,0.8878801721250565
444942.656,7417434.88,0.5114043075688653
537324.699,7420493.24,0.9225761608052823
572354.37,7421525.49,0.6108840731623523
526580.483,7361600.68,-5.65496004000998
535933.281,7426679.31,1.0339842334628249
574409.702,7412512.97,1.1990688310368536
539022.253,7413320.33,1.8525415927295144
574218.407,7413438.11,1.094163331791987
538887.518,7413550.79,2.054734914572905
573647.701,7415623.23,1.5509780060065932
574032.331,7414352.43,0.3764687775244003
573857.839,7414554.25,1.1127256999341442
538715.188,7414502.07,1.2972805889329018
526731.335,7360582.7,-6.13779779718145
539196.992,7412506.84,1.9951514050570065
536231.351,7425446.9,1.4732250558862203
450950.775,7384737.64,0.9261473442035308
571164.762,7426463.69,1.0708858304901405
536097.366,7426417.56,1.0979734384404176
539436.346,7411512.2,2.1361692555276113
575607.992,7407495.36,0.3368472819151595
580930.207,7384678.11,0.991705113427845
446903.37,7406594.09,0.9959709224646429
545364.566,7384506.95,0.4161629032372193
535839.451,7427458.03,1.000986109922513
570606.368,7428469.47,0.20931044578549796
535555.676,7428440.29,1.1181701744901202
570860.523,7427595.58,0.48678142694355353
569909.567,7431556.34,0.37826984521851564
512792.401,7426494.8,1.4665737398958398
535294.719,7429539.32,1.3438148646543955
570205.231,7430447.05,0.3580938893936171
535016.616,7431177.83,1.0287991087166217
534949.306,7431180.18,1.1746730728014427
581666.406,7381443.18,-1.248701406988764
436168.219,7383029.5,1.2676014872263517
472342.708,7385817.69,1.6161901389063165
471935.121,7384007.29,1.6680484724976692
437234.29,7387638.78,1.1393318327613149
437240.391,7387647.65,1.2421389037960548
472146.557,7384993.66,1.60465092605352
538003.554,7417344.37,1.0376137408299915
600353.433,7378537.44,9.97069634971887
623937.983,7377688.27,1.8518780461213895
632009.695,7429508.39,1.2394963737623146
600472.439,7377938.62,4.225482373427973
624250.018,7379930.0,2.494387874736324
531799.946,7388502.82,2.125795596953024
538497.54,7415574.07,2.4117932068092305
572179.432,7422468.83,2.437139065234359
539616.206,7410516.89,3.1220034900503073
608763.144,7416545.73,3.34421567835666
519057.799,7397211.47,3.314158275599254
536757.673,7422600.8,1.9485512933916145
540106.176,7408422.26,1.9369709367676842
540306.481,7407535.94,1.954832861368234
539788.656,7409480.29,2.18109474562626
539976.033,7408598.78,2.1197619635561535
574606.519,7411499.35,1.2878158574326655
536838.269,7422285.71,2.303946778162503
537169.835,7421365.96,1.0342269797608643
573277.945,7417458.14,0.4302042552734016
445007.325,7416526.36,0.8401211740088887
573128.758,7418281.42,0.40171212446953164
444939.72,7416754.88,0.8396109401218139
538354.499,7416583.2,1.0178653998288036
536410.708,7424507.52,1.4473210783566821
536668.888,7423453.14,1.3145268283861904
571600.701,7424534.45,0.7140631133934693
443586.935,7424498.46,0.7951673382004762
571316.356,7425531.96,0.5467817902774796
571978.067,7422826.88,2.3709831588616543
571756.066,7423333.62,0.9243818808433795
603340.25,7393593.63,4.050181564700484
624205.352,7379953.54,2.473899288735455
437271.299,7387700.96,1.2312501347071392
472355.478,7386041.86,1.7013445749742897
496181.682,7387302.19,4.946083828825652
433982.268,7373230.14,1.4321853224786978
577435.239,7399470.15,0.6201867440822174
541979.243,7399609.4,1.8878908858289545
542254.565,7398493.82,1.78782313489286
624236.774,7379938.61,2.421079003537885
518907.118,7397386.94,3.174156323858068
542111.587,7399403.4,1.928527218614377
481911.081,7406538.33,1.9433739139583903
577705.589,7398580.49,0.7971376034100881
520768.919,7387583.5,6.264083983832118
535200.216,7430407.43,1.0560864947332573
542458.53,7397488.62,1.87029426015475
471245.55,7380648.2,1.6494820293217165
495033.249,7381226.87,2.6663103392697933
470441.604,7376915.31,1.4856618443209912
483145.804,7400443.75,2.050328233385653
492015.591,7366697.99,1.3938746749425475
532844.824,7393791.63,0.2603450599872385
433955.406,7373196.41,1.4284689871244145
470402.383,7376910.86,1.4843838608303537
493925.924,7376045.38,1.8308510420560067
603519.386,7394867.64,2.5883434284201905
493958.03,7376051.74,1.829421176818545
599351.443,7370038.55,3.9965575681138463
519249.674,7396521.9,3.4752070469558274
622629.667,7369021.38,0.3775431316167044
432837.616,7368404.17,1.3988349213184328
433047.743,7369594.79,1.4888287886584484
599075.438,7369536.17,9.499405216730894
600682.62,7377024.0,16.70155876721406
493973.103,7376053.99,1.8234866328292219
529189.886,7374668.64,-1.7423429385470044
470387.042,7376907.2,1.4884487594489435
622537.153,7368714.25,1.3567414757153466
521342.99,7386488.96,6.938771539001884
448896.011,7395658.59,0.9449180909981754
581872.23,7380552.42,0.3610969885972646
488302.943,7374499.08,2.8557709698062914
532839.255,7393719.43,0.33634151446608207
523045.385,7378252.68,5.079228574728835
453021.53,7374351.1,1.1619204770002216
452924.69,7374448.34,1.1902743832034552
541152.947,7403337.39,2.3279407036148108
547099.08,7377346.02,0.84147710653542
582829.264,7376539.9,1.120686770410319
447024.221,7406437.43,1.1347501579306047
547353.715,7375494.71,0.32548585968640753
544904.242,7386557.58,0.7657198693924764
544289.685,7389329.59,1.2882041377827318
579578.602,7390485.76,1.5907773726645429
545021.068,7386255.39,1.0916701735189323
486113.99,7385370.11,2.475773859991085
582970.233,7375690.87,0.9219382136769564
542731.771,7396517.47,2.0935114414412967
521498.157,7385505.24,6.807701994791779
580763.464,7385492.11,-1.2800874747699604
543944.763,7390705.19,2.283531755443123
544054.782,7390445.84,2.188009833328376
541820.632,7400494.33,1.5735779524203148
541030.572,7404239.35,2.3483514494430753
541604.204,7401508.53,1.7326342729365807
540892.486,7404552.6,2.35003898557562
576090.615,7405345.08,1.1328265569288622
576280.221,7404515.8,0.8870696387887947
578828.081,7393511.04,1.4247958275679373
543132.861,7394453.38,1.541871517887865
542831.91,7395594.86,2.0634422832155
543331.296,7393487.87,1.7425094994320756
448918.831,7395606.28,0.9390794702734361
542987.205,7395255.2,2.9468798808884578
484084.778,7395576.32,2.3136087537616032
519310.81,7395450.1,3.572839612079038
482703.538,7402500.57,1.8127579358944315
576508.506,7403446.07,1.389539479027244
541392.279,7402637.07,1.7591853385839105
540706.948,7405507.75,2.0565812630262976
543801.778,7391494.62,2.287883815246494
540496.322,7406487.37,2.044598007329938
516990.103,7406511.51,3.183222899152964
516733.778,7406711.73,3.1533380558878776
482945.398,7401537.85,2.1123810645300494
482164.345,7405372.66,1.846633279706956
576896.897,7401881.45,-1.1993353032897975
543594.539,7392505.7,1.2636513861531609
494892.547,7380511.68,2.329176510391615
474021.37,7393726.29,1.646119015247144
537483.349,7417669.21,0.92349782444325
537967.379,7417465.87,0.9086440771190013
479443.996,7419049.01,1.2740912244521012
478997.302,7421301.25,1.529048632081425
490936.581,7361324.46,3.0146553165810945
444155.556,7421332.17,0.871166598685021
498421.77,7397737.78,4.835851266352549
496975.707,7392013.07,4.976192467190087
488928.174,7351075.4,1.01549185874829
439778.119,7399009.46,1.2223565090921062
494280.321,7377953.85,2.9579987439080897
437459.002,7387969.09,1.2473198287704994
537689.433,7418679.61,1.3259729210916666
504144.996,7425512.25,0.9612027505784704
572711.039,7419594.61,0.3552016647348516
479845.648,7417105.64,0.8876178466432334
572625.165,7418820.76,1.3795314049433793
445664.32,7424436.16,0.9865499678521902
479443.996,7419049.01,1.2740912244521012
572690.344,7420164.5,0.35568637884743365
537745.76,7420120.36,1.1495458870216813
537775.286,7418930.73,1.4400248894436267
537715.818,7419151.48,1.4679319302196572
602189.308,7388440.91,5.804213045197988
466878.314,7360004.04,2.7895962943302806
531802.811,7388510.85,2.127243921869924
496042.501,7386566.49,5.096316852839134
496247.801,7387372.52,4.914340979030035
602234.561,7388497.93,5.732318058748916
569754.024,7431849.23,0.4344707841999698
532059.355,7389660.77,1.5839570637517228
474204.262,7394528.64,1.63437039442057
474881.653,7397472.75,1.4850685733641138
532936.099,7394257.86,0.06163284694424445
438365.391,7392767.57,1.2418309182375995
573791.966,7425593.58,1.1516141326393357
570020.787,7431322.04,0.3769720106753723
474412.076,7395517.41,1.5643421719625743
439490.049,7397498.0,1.2585258427786377
532598.292,7392510.4,0.33576654600181766
532795.177,7393609.12,0.29879833704630676
538900.675,7413504.22,2.065558648474475
473939.054,7393360.93,1.6541265398497913
442379.131,7430962.03,-1.2936767618466214
571883.665,7423060.03,1.1680975008501164
442421.42,7430722.66,0.6673461156847317
442550.67,7429773.63,0.2632866494520379
535296.086,7429947.61,1.13881662382655
443548.135,7424593.29,0.7263547977611352
571571.8,7424760.76,0.6431003223478514
535295.527,7429945.02,1.129491503695518
571867.861,7423065.87,1.245259996526404
571873.026,7423064.45,1.2489682850201094
536622.365,7422577.78,2.1254810878662047
571542.104,7424721.76,0.6293099547960619
443719.389,7423875.91,0.732250825229453
536719.811,7422251.74,2.3551889731530826
474623.316,7396499.65,1.5145828835186395
519314.239,7395038.4,4.168638527456024
521125.147,7387050.56,6.542017443381097
574782.453,7432011.83,0.8875807264125217
478706.949,7416182.88,1.2458111080330878
443652.411,7415757.06,1.095748195825095
445892.616,7425464.71,1.050346568162495
572293.139,7415759.43,1.6339197964122054
572207.48,7416555.66,1.1199064021937053
536342.656,7412787.25,0.822475838148172
484000.384,7396177.24,2.2564826719737976
482115.879,7404923.13,1.9621772502340793
443047.502,7427436.22,0.7873481064945818
443232.399,7426470.05,-0.70115538198227
477742.087,7427492.86,0.17299577229066124
443410.795,7425322.21,0.7895101028763322
478341.144,7424488.65,0.4529641751130966
442796.676,7428535.19,0.4692195127473558
452934.709,7374127.76,1.2090511519909826
443010.958,7427618.27,0.8206536505603073
443915.43,7422514.08,0.8888991426536663
478758.49,7422493.17,1.598318145535147
478944.366,7421579.04,1.51876786486811
488391.833,7374999.3,3.0118500753626143
452972.045,7374041.78,1.213844261816084
477353.05,7429334.88,0.5591128265725234
488438.92,7374083.56,2.7690895075182484
608430.308,7417444.29,2.0882177925508887
447067.722,7430642.2,1.0104142140789458
446810.835,7429495.22,1.0070758942814744
574219.643,7428506.56,0.6866182804678711
574675.573,7431540.4,0.9121096502129643
505245.99,7431067.11,1.3168782416253038
447246.577,7431410.41,1.0435790467549497
446610.763,7428510.05,1.0058739686732159
446400.357,7427529.61,0.9725194799692701
446802.06,7407099.98,-1.9091408103632008
632008.706,7429526.15,1.2747878548649285
446161.289,7426531.73,0.8853150321443428
517150.483,7406078.1,2.706212880035786
504336.58,7426475.68,1.0093210755211626
577320.665,7400016.8,-0.049637500679567695
440114.025,7400089.61,1.2412700796959937
533162.057,7395495.54,0.39925735415726904
456883.486,7353113.25,1.2052146510270905
500677.092,7407883.36,3.4402061943951985
